country,year,sex,age,suicides_no,population,suicides_per_thousand,,,,183.3528646
Sri Lanka,2006,male,55-74 years,649,1187973,0.546308712,,,,
Sri Lanka,2006,male,75+ years,211,224927,0.938082133,,,,
Suriname,1979,female,15-24 years,9,39998,0.225011251,,,,
Suriname,1979,female,25-34 years,6,20802,0.288433804,,,,
Suriname,1979,female,35-54 years,4,29636,0.134970981,,,,
Suriname,1979,female,5-14 years,1,50670,0.019735544,,,,
Suriname,1979,female,55-74 years,2,12697,0.157517524,,,,
Suriname,1979,female,75+ years,1,3242,0.308451573,,,,
Suriname,1979,male,15-24 years,9,41178,0.218563311,,,,
Suriname,1979,male,25-34 years,5,21059,0.237428178,,,,
Suriname,1979,male,35-54 years,9,29614,0.303910313,,,,
Suriname,1979,male,5-14 years,1,52220,0.019149751,,,,
Suriname,1979,male,55-74 years,1,12637,0.079132706,,,,
Suriname,1979,male,75+ years,1,2636,0.379362671,,,,
Suriname,1980,female,15-24 years,6,41009,0.146309347,,,,
Suriname,1980,female,25-34 years,3,21493,0.139580328,,,,
Suriname,1980,female,35-54 years,5,29999,0.166672222,,,,
Suriname,1980,female,5-14 years,1,48570,0.020588841,,,,
Suriname,1980,female,55-74 years,3,13038,0.230096641,,,,
Suriname,1980,female,75+ years,1,3470,0.288184438,,,,
Suriname,1980,male,15-24 years,9,42216,0.213189312,,,,
Suriname,1980,male,25-34 years,10,22094,0.452611569,,,,
Suriname,1980,male,35-54 years,13,30172,0.430863052,,,,
Suriname,1980,male,5-14 years,1,50122,0.019951319,,,,
Suriname,1980,male,55-74 years,4,13056,0.306372549,,,,
Suriname,1980,male,75+ years,2,2692,0.742942051,,,,
Suriname,1981,female,15-24 years,9,41610,0.21629416,,,,
Suriname,1981,female,25-34 years,0,22487,0,,,,
Suriname,1981,female,35-54 years,7,30451,0.229877508,,,,
Suriname,1981,female,5-14 years,0,46696,0,,,,
Suriname,1981,female,55-74 years,3,13389,0.224064531,,,,
Suriname,1981,female,75+ years,0,3559,0,,,,
Suriname,1981,male,15-24 years,7,43105,0.162394154,,,,
Suriname,1981,male,25-34 years,5,23156,0.215926758,,,,
Suriname,1981,male,35-54 years,18,30548,0.589236611,,,,
Suriname,1981,male,5-14 years,1,48570,0.020588841,,,,
Suriname,1981,male,55-74 years,2,13359,0.149711805,,,,
Suriname,1981,male,75+ years,0,2760,0,,,,
Suriname,1982,female,15-24 years,14,42900,0.326340326,,,,
Suriname,1982,female,25-34 years,4,15200,0.263157895,,,,
Suriname,1982,female,35-54 years,2,25400,0.078740157,,,,
Suriname,1982,female,5-14 years,0,58100,0,,,,
Suriname,1982,female,55-74 years,1,14400,0.069444444,,,,
Suriname,1982,female,75+ years,1,3100,0.322580645,,,,
Suriname,1982,male,15-24 years,12,45000,0.266666667,,,,
Suriname,1982,male,25-34 years,11,12200,0.901639344,,,,
Suriname,1982,male,35-54 years,16,21400,0.747663551,,,,
Suriname,1982,male,5-14 years,0,59100,0,,,,
Suriname,1982,male,55-74 years,3,11400,0.263157895,,,,
Suriname,1982,male,75+ years,0,2000,0,,,,
Suriname,1984,female,15-24 years,11,50800,0.216535433,,,,
Suriname,1984,female,25-34 years,3,18000,0.166666667,,,,
Suriname,1984,female,35-54 years,4,22200,0.18018018,,,,
Suriname,1984,female,5-14 years,2,51800,0.038610039,,,,
Suriname,1984,female,55-74 years,4,14800,0.27027027,,,,
Suriname,1984,female,75+ years,0,4200,0,,,,
Suriname,1984,male,15-24 years,22,53000,0.41509434,,,,
Suriname,1984,male,25-34 years,25,15900,1.572327044,,,,
Suriname,1984,male,35-54 years,21,20100,1.044776119,,,,
Suriname,1984,male,5-14 years,2,54000,0.037037037,,,,
Suriname,1984,male,55-74 years,7,11700,0.598290598,,,,
Suriname,1984,male,75+ years,2,2200,0.909090909,,,,
Suriname,1985,female,15-24 years,7,51400,0.13618677,,,,
Suriname,1985,female,25-34 years,0,18300,0,,,,
Suriname,1985,female,35-54 years,7,22600,0.309734513,,,,
Suriname,1985,female,5-14 years,1,52400,0.019083969,,,,
Suriname,1985,female,55-74 years,5,15000,0.333333333,,,,
Suriname,1985,female,75+ years,2,4200,0.476190476,,,,
Suriname,1985,male,15-24 years,17,53700,0.316573557,,,,
Suriname,1985,male,25-34 years,11,16100,0.683229814,,,,
Suriname,1985,male,35-54 years,20,20500,0.975609756,,,,
Suriname,1985,male,5-14 years,2,54600,0.036630037,,,,
Suriname,1985,male,55-74 years,6,11700,0.512820513,,,,
Suriname,1985,male,75+ years,2,2200,0.909090909,,,,
Suriname,1986,female,15-24 years,6,40116,0.149566258,,,,
Suriname,1986,female,25-34 years,2,28111,0.071146526,,,,
Suriname,1986,female,35-54 years,2,33022,0.060565683,,,,
Suriname,1986,female,5-14 years,1,39865,0.025084661,,,,
Suriname,1986,female,55-74 years,0,15921,0,,,,
Suriname,1986,female,75+ years,1,3737,0.267594327,,,,
Suriname,1986,male,15-24 years,13,43404,0.299511566,,,,
Suriname,1986,male,25-34 years,6,29250,0.205128205,,,,
Suriname,1986,male,35-54 years,7,32808,0.213362594,,,,
Suriname,1986,male,5-14 years,0,41849,0,,,,
Suriname,1986,male,55-74 years,2,15344,0.130344108,,,,
Suriname,1986,male,75+ years,2,2867,0.697593303,,,,
Suriname,1987,female,15-24 years,8,40204,0.198985176,,,,
Suriname,1987,female,25-34 years,1,29656,0.033719989,,,,
Suriname,1987,female,35-54 years,1,33647,0.029720332,,,,
Suriname,1987,female,5-14 years,1,39799,0.025126259,,,,
Suriname,1987,female,55-74 years,0,16552,0,,,,
Suriname,1987,female,75+ years,1,3776,0.264830508,,,,
Suriname,1987,male,15-24 years,8,43517,0.183836202,,,,
Suriname,1987,male,25-34 years,13,30977,0.419666204,,,,
Suriname,1987,male,35-54 years,12,33400,0.359281437,,,,
Suriname,1987,male,5-14 years,0,41778,0,,,,
Suriname,1987,male,55-74 years,5,15788,0.316696225,,,,
Suriname,1987,male,75+ years,2,2919,0.685166153,,,,
Suriname,1988,female,15-24 years,10,40327,0.247972822,,,,
Suriname,1988,female,25-34 years,0,31329,0,,,,
Suriname,1988,female,35-54 years,2,34480,0.05800464,,,,
Suriname,1988,female,5-14 years,0,40174,0,,,,
Suriname,1988,female,55-74 years,4,17297,0.231253975,,,,
Suriname,1988,female,75+ years,1,3816,0.262054507,,,,
Suriname,1988,male,15-24 years,9,43613,0.206360489,,,,
Suriname,1988,male,25-34 years,12,32853,0.365263446,,,,
Suriname,1988,male,35-54 years,7,34213,0.20460059,,,,
Suriname,1988,male,5-14 years,0,42219,0,,,,
Suriname,1988,male,55-74 years,3,16330,0.183710961,,,,
Suriname,1988,male,75+ years,1,2960,0.337837838,,,,
Suriname,1989,female,15-24 years,3,40352,0.074345757,,,,
Suriname,1989,female,25-34 years,1,32892,0.030402529,,,,
Suriname,1989,female,35-54 years,3,35415,0.084709869,,,,
Suriname,1989,female,5-14 years,0,40886,0,,,,
Suriname,1989,female,55-74 years,4,18079,0.221251175,,,,
Suriname,1989,female,75+ years,1,3844,0.260145682,,,,
Suriname,1989,male,15-24 years,11,43552,0.252571639,,,,
Suriname,1989,male,25-34 years,11,34649,0.31746948,,,,
Suriname,1989,male,35-54 years,17,35135,0.483848015,,,,
Suriname,1989,male,5-14 years,0,43043,0,,,,
Suriname,1989,male,55-74 years,1,16912,0.059129612,,,,
Suriname,1989,male,75+ years,1,2964,0.337381916,,,,
Suriname,1990,female,15-24 years,2,46000,0.043478261,,,,
Suriname,1990,female,25-34 years,2,35000,0.057142857,,,,
Suriname,1990,female,35-54 years,0,32000,0,,,,
Suriname,1990,female,5-14 years,0,43500,0,,,,
Suriname,1990,female,55-74 years,0,17000,0,,,,
Suriname,1990,female,75+ years,0,3200,0,,,,
Suriname,1990,male,15-24 years,7,47000,0.14893617,,,,
Suriname,1990,male,25-34 years,8,34000,0.235294118,,,,
Suriname,1990,male,35-54 years,2,28000,0.071428571,,,,
Suriname,1990,male,5-14 years,1,45000,0.022222222,,,,
Suriname,1990,male,55-74 years,1,16000,0.0625,,,,
Suriname,1990,male,75+ years,3,2000,1.5,,,,
Suriname,1991,female,15-24 years,9,40020,0.224887556,,,,
Suriname,1991,female,25-34 years,5,35339,0.141486743,,,,
Suriname,1991,female,35-54 years,1,37467,0.026690154,,,,
Suriname,1991,female,5-14 years,2,42788,0.046742077,,,,
Suriname,1991,female,55-74 years,4,19527,0.204844574,,,,
Suriname,1991,female,75+ years,1,3932,0.254323499,,,,
Suriname,1991,male,15-24 years,5,42924,0.11648495,,,,
Suriname,1991,male,25-34 years,15,37620,0.398724083,,,,
Suriname,1991,male,35-54 years,13,37217,0.349302738,,,,
Suriname,1991,male,5-14 years,0,45247,0,,,,
Suriname,1991,male,55-74 years,1,18019,0.055496975,,,,
Suriname,1991,male,75+ years,1,2979,0.335683115,,,,
Suriname,1992,female,15-24 years,6,39704,0.151118275,,,,
Suriname,1992,female,25-34 years,2,36206,0.055239463,,,,
Suriname,1992,female,35-54 years,2,38576,0.051845707,,,,
Suriname,1992,female,5-14 years,2,43929,0.045528011,,,,
Suriname,1992,female,55-74 years,1,20189,0.049531923,,,,
Suriname,1992,female,75+ years,0,3987,0,,,,
Suriname,1992,male,15-24 years,9,42389,0.212319234,,,,
Suriname,1992,male,25-34 years,11,38778,0.283665996,,,,
Suriname,1992,male,35-54 years,10,38358,0.260701809,,,,
Suriname,1992,male,5-14 years,0,46555,0,,,,
Suriname,1992,male,55-74 years,5,18529,0.269847266,,,,
Suriname,1992,male,75+ years,0,2994,0,,,,
Suriname,1995,female,15-24 years,5,38880,0.128600823,,,,
Suriname,1995,female,25-34 years,4,37603,0.106374491,,,,
Suriname,1995,female,35-54 years,1,42582,0.023484101,,,,
Suriname,1995,female,5-14 years,0,47069,0,,,,
Suriname,1995,female,55-74 years,3,22077,0.135888028,,,,
Suriname,1995,female,75+ years,0,4130,0,,,,
Suriname,1995,male,15-24 years,12,40901,0.29339136,,,,
Suriname,1995,male,25-34 years,14,40792,0.34320455,,,,
Suriname,1995,male,35-54 years,10,42573,0.234890658,,,,
Suriname,1995,male,5-14 years,1,49923,0.020030848,,,,
Suriname,1995,male,55-74 years,4,19931,0.200692389,,,,
Suriname,1995,male,75+ years,1,2953,0.338638673,,,,
Suriname,1996,female,15-24 years,1,39181,0.025522575,,,,
Suriname,1996,female,25-34 years,0,38017,0,,,,
Suriname,1996,female,35-54 years,1,44201,0.022623923,,,,
Suriname,1996,female,5-14 years,1,47703,0.020963042,,,,
Suriname,1996,female,55-74 years,1,22310,0.044822949,,,,
Suriname,1996,female,75+ years,0,4289,0,,,,
Suriname,1996,male,15-24 years,3,40974,0.073217162,,,,
Suriname,1996,male,25-34 years,6,41058,0.146134736,,,,
Suriname,1996,male,35-54 years,6,44241,0.135620804,,,,
Suriname,1996,male,5-14 years,0,50437,0,,,,
Suriname,1996,male,55-74 years,1,20314,0.049227134,,,,
Suriname,1996,male,75+ years,1,3080,0.324675325,,,,
Suriname,1997,female,15-24 years,2,39505,0.050626503,,,,
Suriname,1997,female,25-34 years,3,38337,0.078253384,,,,
Suriname,1997,female,35-54 years,3,46033,0.065170638,,,,
Suriname,1997,female,5-14 years,2,48099,0.041580906,,,,
Suriname,1997,female,55-74 years,1,22554,0.044338033,,,,
Suriname,1997,female,75+ years,0,4426,0,,,,
Suriname,1997,male,15-24 years,5,41081,0.121710767,,,,
Suriname,1997,male,25-34 years,5,41122,0.121589417,,,,
Suriname,1997,male,35-54 years,5,46141,0.108363495,,,,
Suriname,1997,male,5-14 years,1,50699,0.019724255,,,,
Suriname,1997,male,55-74 years,4,20606,0.194118218,,,,
Suriname,1997,male,75+ years,1,3211,0.311429461,,,,
Suriname,1998,female,15-24 years,1,39847,0.025095992,,,,
Suriname,1998,female,25-34 years,4,38571,0.103704856,,,,
Suriname,1998,female,35-54 years,3,48040,0.06244796,,,,
Suriname,1998,female,5-14 years,0,48317,0,,,,
Suriname,1998,female,55-74 years,0,22817,0,,,,
Suriname,1998,female,75+ years,0,4529,0,,,,
Suriname,1998,male,15-24 years,2,41216,0.048524845,,,,
Suriname,1998,male,25-34 years,7,41049,0.170527906,,,,
Suriname,1998,male,35-54 years,8,48239,0.165840917,,,,
Suriname,1998,male,5-14 years,0,50818,0,,,,
Suriname,1998,male,55-74 years,3,20823,0.144071459,,,,
Suriname,1998,male,75+ years,1,3340,0.299401198,,,,
Suriname,1999,female,15-24 years,8,40243,0.198792337,,,,
Suriname,1999,female,25-34 years,2,38746,0.051618232,,,,
Suriname,1999,female,35-54 years,4,50067,0.079892943,,,,
Suriname,1999,female,5-14 years,0,48443,0,,,,
Suriname,1999,female,55-74 years,1,23115,0.043261951,,,,
Suriname,1999,female,75+ years,0,4596,0,,,,
Suriname,1999,male,15-24 years,5,41424,0.120702974,,,,
Suriname,1999,male,25-34 years,9,40913,0.21997898,,,,
Suriname,1999,male,35-54 years,8,50399,0.158733308,,,,
Suriname,1999,male,5-14 years,0,50885,0,,,,
Suriname,1999,male,55-74 years,9,21006,0.428449015,,,,
Suriname,1999,male,75+ years,3,3466,0.865551068,,,,
Suriname,2000,female,15-24 years,3,40714,0.073684728,,,,
Suriname,2000,female,25-34 years,6,38906,0.154217858,,,,
Suriname,2000,female,35-54 years,2,51969,0.038484481,,,,
Suriname,2000,female,5-14 years,0,48558,0,,,,
Suriname,2000,female,55-74 years,3,23464,0.127855438,,,,
Suriname,2000,female,75+ years,0,4642,0,,,,
Suriname,2000,male,15-24 years,9,41743,0.215605012,,,,
Suriname,2000,male,25-34 years,11,40787,0.269693775,,,,
Suriname,2000,male,35-54 years,15,52484,0.285801387,,,,
Suriname,2000,male,5-14 years,1,50922,0.019637878,,,,
Suriname,2000,male,55-74 years,2,21208,0.094304036,,,,
Suriname,2000,male,75+ years,0,3604,0,,,,
Suriname,2001,female,15-24 years,1,41145,0.02430429,,,,
Suriname,2001,female,25-34 years,5,38844,0.128720008,,,,
Suriname,2001,female,35-54 years,5,53591,0.093299248,,,,
Suriname,2001,female,5-14 years,0,48886,0,,,,
Suriname,2001,female,55-74 years,5,23944,0.208820581,,,,
Suriname,2001,female,75+ years,0,4854,0,,,,
Suriname,2001,male,15-24 years,6,42153,0.142338624,,,,
Suriname,2001,male,25-34 years,21,40500,0.518518519,,,,
Suriname,2001,male,35-54 years,16,54230,0.295039646,,,,
Suriname,2001,male,5-14 years,2,51208,0.039056397,,,,
Suriname,2001,male,55-74 years,10,21351,0.468362138,,,,
Suriname,2001,male,75+ years,1,3809,0.262536099,,,,
Suriname,2002,female,15-24 years,4,41713,0.095893367,,,,
Suriname,2002,female,25-34 years,5,38769,0.128969022,,,,
Suriname,2002,female,35-54 years,4,54990,0.072740498,,,,
Suriname,2002,female,5-14 years,3,49195,0.060981807,,,,
Suriname,2002,female,55-74 years,4,24443,0.163646034,,,,
Suriname,2002,female,75+ years,1,5067,0.197355437,,,,
Suriname,2002,male,15-24 years,10,42809,0.233595739,,,,
Suriname,2002,male,25-34 years,15,40239,0.372772683,,,,
Suriname,2002,male,35-54 years,15,55834,0.268653509,,,,
Suriname,2002,male,5-14 years,1,51529,0.019406548,,,,
Suriname,2002,male,55-74 years,6,21592,0.277880697,,,,
Suriname,2002,male,75+ years,1,3996,0.25025025,,,,
Suriname,2003,female,15-24 years,3,42340,0.070854983,,,,
Suriname,2003,female,25-34 years,6,38701,0.155034754,,,,
Suriname,2003,female,35-54 years,7,56259,0.124424537,,,,
Suriname,2003,female,5-14 years,0,49482,0,,,,
Suriname,2003,female,55-74 years,3,24989,0.120052823,,,,
Suriname,2003,female,75+ years,0,5275,0,,,,
Suriname,2003,male,15-24 years,7,43597,0.160561507,,,,
Suriname,2003,male,25-34 years,20,39999,0.5000125,,,,
Suriname,2003,male,35-54 years,15,57340,0.261597489,,,,
Suriname,2003,male,5-14 years,2,51886,0.038546043,,,,
Suriname,2003,male,55-74 years,12,21925,0.54732041,,,,
Suriname,2003,male,75+ years,2,4153,0.481579581,,,,
Suriname,2004,female,15-24 years,6,42934,0.139749383,,,,
Suriname,2004,female,25-34 years,1,38640,0.025879917,,,,
Suriname,2004,female,35-54 years,5,57544,0.086890032,,,,
Suriname,2004,female,5-14 years,2,49715,0.040229307,,,,
Suriname,2004,female,55-74 years,3,25602,0.117178345,,,,
Suriname,2004,female,75+ years,1,5466,0.18294914,,,,
Suriname,2004,male,15-24 years,6,44369,0.135229552,,,,
Suriname,2004,male,25-34 years,8,39773,0.201141478,,,,
Suriname,2004,male,35-54 years,23,58839,0.390897194,,,,
Suriname,2004,male,5-14 years,1,52238,0.019143152,,,,
Suriname,2004,male,55-74 years,10,22321,0.448008602,,,,
Suriname,2004,male,75+ years,1,4276,0.233863424,,,,
Suriname,2005,female,15-24 years,2,43456,0.046023564,,,,
Suriname,2005,female,25-34 years,4,38594,0.103643053,,,,
Suriname,2005,female,35-54 years,2,58932,0.033937419,,,,
Suriname,2005,female,5-14 years,1,49858,0.020056962,,,,
Suriname,2005,female,55-74 years,2,26296,0.076057195,,,,
Suriname,2005,female,75+ years,1,5644,0.177179305,,,,
Suriname,2005,male,15-24 years,12,45060,0.266311585,,,,
Suriname,2005,male,25-34 years,18,39566,0.454936056,,,,
Suriname,2005,male,35-54 years,19,60391,0.314616416,,,,
Suriname,2005,male,5-14 years,2,52526,0.038076381,,,,
Suriname,2005,male,55-74 years,8,22765,0.351416648,,,,
Suriname,2005,male,75+ years,1,4357,0.229515722,,,,
Suriname,2006,female,15-24 years,11,43971,0.250164881,,,,
Suriname,2006,female,25-34 years,6,38578,0.155529058,,,,
Suriname,2006,female,35-54 years,5,60541,0.082588659,,,,
Suriname,2006,female,5-14 years,1,49822,0.020071454,,,,
Suriname,2006,female,55-74 years,5,26903,0.185852879,,,,
Suriname,2006,female,75+ years,0,5886,0,,,,
Suriname,2006,male,15-24 years,19,45741,0.415382261,,,,
Suriname,2006,male,25-34 years,16,39396,0.406132602,,,,
Suriname,2006,male,35-54 years,37,62088,0.59592836,,,,
Suriname,2006,male,5-14 years,0,52660,0,,,,
Suriname,2006,male,55-74 years,10,23150,0.431965443,,,,
Suriname,2006,male,75+ years,2,4557,0.438885232,,,,
Suriname,2007,female,15-24 years,10,44452,0.224961757,,,,
Suriname,2007,female,25-34 years,6,38545,0.155662213,,,,
Suriname,2007,female,35-54 years,7,62270,0.112413682,,,,
Suriname,2007,female,5-14 years,3,49661,0.060409577,,,,
Suriname,2007,female,55-74 years,4,27614,0.14485406,,,,
Suriname,2007,female,75+ years,2,6107,0.327493041,,,,
Suriname,2007,male,15-24 years,12,46375,0.258760108,,,,
Suriname,2007,male,25-34 years,24,39222,0.611901484,,,,
Suriname,2007,male,35-54 years,35,63837,0.548271379,,,,
Suriname,2007,male,5-14 years,3,52686,0.056941123,,,,
Suriname,2007,male,55-74 years,10,23599,0.423746769,,,,
Suriname,2007,male,75+ years,3,4718,0.635862654,,,,
Suriname,2008,female,15-24 years,14,44916,0.311692938,,,,
Suriname,2008,female,25-34 years,4,38543,0.103780194,,,,
Suriname,2008,female,35-54 years,9,64026,0.140567894,,,,
Suriname,2008,female,5-14 years,1,49401,0.020242505,,,,
Suriname,2008,female,55-74 years,5,28396,0.176081138,,,,
Suriname,2008,female,75+ years,1,6315,0.158353127,,,,
Suriname,2008,male,15-24 years,21,46969,0.447103409,,,,
Suriname,2008,male,25-34 years,23,39105,0.588160082,,,,
Suriname,2008,male,35-54 years,47,65553,0.716977102,,,,
Suriname,2008,male,5-14 years,3,52600,0.057034221,,,,
Suriname,2008,male,55-74 years,15,24124,0.621787432,,,,
Suriname,2008,male,75+ years,4,4841,0.826275563,,,,
Suriname,2009,female,15-24 years,9,45374,0.198351479,,,,
Suriname,2009,female,25-34 years,4,38634,0.103535746,,,,
Suriname,2009,female,35-54 years,9,65668,0.137053055,,,,
Suriname,2009,female,5-14 years,3,49092,0.061109753,,,,
Suriname,2009,female,55-74 years,6,29225,0.205303678,,,,
Suriname,2009,female,75+ years,1,6530,0.153139357,,,,
Suriname,2009,male,15-24 years,18,47548,0.378564819,,,,
Suriname,2009,male,25-34 years,18,39139,0.459899333,,,,
Suriname,2009,male,35-54 years,46,67116,0.685380535,,,,
Suriname,2009,male,5-14 years,1,52427,0.019074141,,,,
Suriname,2009,male,55-74 years,12,24763,0.484593951,,,,
Suriname,2009,male,75+ years,4,4932,0.811030008,,,,
Suriname,2010,female,15-24 years,10,45832,0.218188165,,,,
Suriname,2010,female,25-34 years,7,38855,0.180156994,,,,
Suriname,2010,female,35-54 years,14,67102,0.208637596,,,,
Suriname,2010,female,5-14 years,4,48769,0.082019316,,,,
Suriname,2010,female,55-74 years,3,30084,0.099720782,,,,
Suriname,2010,female,75+ years,4,6758,0.591891092,,,,
Suriname,2010,male,15-24 years,18,48112,0.374127037,,,,
Suriname,2010,male,25-34 years,19,39368,0.482625483,,,,
Suriname,2010,male,35-54 years,40,68450,0.584368152,,,,
Suriname,2010,male,5-14 years,2,52202,0.038312708,,,,
Suriname,2010,male,55-74 years,10,25526,0.391757424,,,,
Suriname,2010,male,75+ years,5,4994,1.001201442,,,,
Suriname,2011,female,15-24 years,12,46282,0.259280066,,,,
Suriname,2011,female,25-34 years,6,39239,0.152909096,,,,
Suriname,2011,female,35-54 years,9,68303,0.131765808,,,,
Suriname,2011,female,5-14 years,2,48495,0.041241365,,,,
Suriname,2011,female,55-74 years,3,30801,0.097399435,,,,
Suriname,2011,female,75+ years,0,7088,0,,,,
Suriname,2011,male,15-24 years,19,48619,0.390793723,,,,
Suriname,2011,male,25-34 years,22,39793,0.552861056,,,,
Suriname,2011,male,35-54 years,39,69491,0.561223756,,,,
Suriname,2011,male,5-14 years,0,51989,0,,,,
Suriname,2011,male,55-74 years,10,26237,0.381141137,,,,
Suriname,2011,male,75+ years,5,5184,0.964506173,,,,
Suriname,2012,female,15-24 years,9,46713,0.192665853,,,,
Suriname,2012,female,25-34 years,6,39751,0.150939599,,,,
Suriname,2012,female,35-54 years,7,69327,0.100970762,,,,
Suriname,2012,female,5-14 years,3,48244,0.062183899,,,,
Suriname,2012,female,55-74 years,8,31542,0.253630081,,,,
Suriname,2012,female,75+ years,0,7412,0,,,,
Suriname,2012,male,15-24 years,17,49082,0.346359154,,,,
Suriname,2012,male,25-34 years,24,40412,0.593883005,,,,
Suriname,2012,male,35-54 years,37,70333,0.526068844,,,,
Suriname,2012,male,5-14 years,0,51758,0,,,,
Suriname,2012,male,55-74 years,12,27044,0.443721343,,,,
Suriname,2012,male,75+ years,10,5346,1.870557426,,,,
Suriname,2013,female,15-24 years,12,47090,0.254831174,,,,
Suriname,2013,female,25-34 years,9,40347,0.223064912,,,,
